,date,game_id,home_team,home_score,away_team,away_score,season,game_state,home_shots,away_shots,away_corsi,home_corsi,home_fenwick,away_fenwick,home_mean_x,away_mean_x
1136,2023-03-10,2022021030,Carolina Hurricanes,1,Philadelphia Flyers,0,20222023,Final,29,19,48,52,46,26,-4.870967741935484,-4.180952380952381
1137,2023-03-10,2022021031,Tampa Bay Lightning,3,Vegas Golden Knights,4,20222023,Final,37,21,46,65,55,28,10.920529801324504,3.854961832061069
1138,2023-03-10,2022021026,Boston Bruins,2,Edmonton Oilers,3,20222023,Final,28,22,44,48,37,31,-2.3620689655172415,-0.5403225806451613
1139,2023-03-10,2022021032,St. Louis Blues,4,San Jose Sharks,2,20222023,Final,30,34,55,54,37,45,2.1176470588235294,-7.9855072463768115
1140,2023-03-10,2022021033,Colorado Avalanche,2,Los Angeles Kings,5,20222023,Final,30,31,50,50,44,36,-11.350427350427351,-8.366666666666667
1141,2023-03-10,2022021034,Arizona Coyotes,4,Nashville Predators,1,20222023,Final,43,40,72,77,57,60,3.8013698630136985,-4.134228187919463
1142,2023-03-10,2022021035,Seattle Kraken,4,Ottawa Senators,5,20222023,Final,33,31,56,66,47,48,11.258992805755396,-11.479674796747968
1143,2023-03-11,2022021036,Florida Panthers,4,Chicago Blackhawks,3,20222023,Final,43,24,59,61,53,40,1.4558823529411764,2.2755905511811023
1144,2023-03-11,2022021037,Calgary Flames,1,Anaheim Ducks,3,20222023,Final,37,18,46,60,51,24,-30.50420168067227,-5.817204301075269
1145,2023-03-11,2022021038,Boston Bruins,3,Detroit Red Wings,2,20222023,Final,38,31,65,59,49,41,-13.16326530612245,-24.014084507042252
1146,2023-03-11,2022021039,Pittsburgh Penguins,5,Philadelphia Flyers,1,20222023,Final,32,32,61,53,41,43,-11.342857142857143,0.7099236641221374
1147,2023-03-11,2022021040,Buffalo Sabres,1,New York Rangers,2,20222023,Final,33,26,60,57,43,38,0.19827586206896552,5.776923076923077
1148,2023-03-11,2022021041,Colorado Avalanche,3,Arizona Coyotes,2,20222023,Final,44,20,47,72,68,26,-4.9453125,-2.764705882352941
1149,2023-03-12,2022021042,Tampa Bay Lightning,3,Chicago Blackhawks,1,20222023,Final,37,23,50,60,51,36,-0.7608695652173914,-1.778688524590164
1150,2023-03-12,2022021043,Toronto Maple Leafs,7,Edmonton Oilers,4,20222023,Final,38,26,52,61,51,40,6.597222222222222,-1.5909090909090908
1151,2023-03-12,2022021044,Montréal Canadiens,1,New Jersey Devils,3,20222023,Final,24,37,68,58,32,48,5.8,0.15714285714285714
1152,2023-03-12,2022021045,Columbus Blue Jackets,2,St. Louis Blues,5,20222023,Final,39,24,48,73,58,34,24.098591549295776,-0.42424242424242425
1153,2023-03-12,2022021046,Carolina Hurricanes,0,Vegas Golden Knights,4,20222023,Final,33,24,49,62,53,30,-17.192,-9.62809917355372
1154,2023-03-12,2022021047,Florida Panthers,4,Winnipeg Jets,5,20222023,Final,48,27,53,74,61,34,4.162790697674419,-2.0
1155,2023-03-12,2022021048,New York Islanders,1,Washington Capitals,5,20222023,Final,19,27,54,50,39,35,5.375,-5.915254237288136
1156,2023-03-12,2022021049,Seattle Kraken,3,Dallas Stars,4,20222023,Final,31,25,49,63,44,36,-7.110294117647059,0.36363636363636365
1157,2023-03-12,2022021050,Vancouver Canucks,5,Ottawa Senators,2,20222023,Final,30,20,46,60,46,34,-23.598484848484848,-4.267605633802817
1158,2023-03-12,2022021051,San Jose Sharks,2,Minnesota Wild,5,20222023,Final,37,29,63,61,49,44,13.030075187969924,1.0748299319727892
1159,2023-03-12,2022021052,Los Angeles Kings,1,Nashville Predators,2,20222023,Final,30,32,71,66,51,50,-9.0625,2.782608695652174
1160,2023-03-12,2022021053,Detroit Red Wings,5,Boston Bruins,3,20222023,Final,26,33,54,64,37,47,2.9689922480620154,1.6982758620689655
1161,2023-03-12,2022021054,Pittsburgh Penguins,3,New York Rangers,2,20222023,Final,35,29,57,66,45,41,6.843575418994414,1.19375
1162,2023-03-12,2022021056,St. Louis Blues,3,Vegas Golden Knights,5,20222023,Final,33,31,56,56,46,40,11.793388429752065,-3.0761904761904764
1163,2023-03-12,2022021055,New Jersey Devils,3,Carolina Hurricanes,0,20222023,Final,23,32,68,52,35,54,-6.155172413793103,-5.8984375
1164,2023-03-12,2022021057,Tampa Bay Lightning,2,Winnipeg Jets,3,20222023,Final,35,22,44,60,52,32,-1.2785714285714285,0.4645669291338583
1165,2023-03-13,2022021059,Calgary Flames,5,Ottawa Senators,1,20222023,Final,39,31,64,71,60,37,-17.562091503267975,-7.34640522875817
1166,2023-03-13,2022021058,Arizona Coyotes,5,Minnesota Wild,4,20222023,Final,23,34,51,56,32,41,0.15894039735099338,-4.0078125
1167,2023-03-13,2022021060,Anaheim Ducks,4,Nashville Predators,5,20222023,Final,37,36,56,57,46,47,2.70873786407767,1.882882882882883
1168,2023-03-13,2022021061,Toronto Maple Leafs,3,Buffalo Sabres,4,20222023,Final,28,29,50,54,39,40,-28.63157894736842,-11.846774193548388
1169,2023-03-13,2022021062,Montréal Canadiens,4,Colorado Avalanche,8,20222023,Final,19,33,53,52,30,41,-10.064,-1.9191919191919191
1170,2023-03-14,2022021063,Seattle Kraken,2,Dallas Stars,5,20222023,Final,28,32,53,54,41,41,-4.139130434782609,-0.48623853211009177
1171,2023-03-14,2022021064,Pittsburgh Penguins,4,Montréal Canadiens,6,20222023,Final,43,22,52,76,62,30,11.981818181818182,7.815126050420168
1172,2023-03-14,2022021065,New Jersey Devils,1,Tampa Bay Lightning,4,20222023,Final,23,30,58,57,40,39,-2.793388429752066,-13.09009009009009
1173,2023-03-14,2022021066,Philadelphia Flyers,3,Vegas Golden Knights,5,20222023,Final,30,33,58,58,50,40,-5.453781512605042,-2.18348623853211
1174,2023-03-14,2022021067,New York Rangers,5,Washington Capitals,3,20222023,Final,36,31,56,68,48,42,-9.34013605442177,-1.8416666666666666
1175,2023-03-14,2022021068,Carolina Hurricanes,5,Winnipeg Jets,3,20222023,Final,25,24,42,49,39,29,-6.495798319327731,-5.2
1176,2023-03-15,2022021069,Nashville Predators,2,Detroit Red Wings,1,20222023,Final,16,29,58,40,22,46,4.833333333333333,-10.488372093023257
1177,2023-03-15,2022021070,Chicago Blackhawks,6,Boston Bruins,3,20222023,Final,29,42,62,45,35,53,6.978571428571429,8.536764705882353
1178,2023-03-15,2022021071,Edmonton Oilers,6,Ottawa Senators,3,20222023,Final,33,32,54,51,44,38,-8.369565217391305,1.228813559322034
1179,2023-03-15,2022021072,Arizona Coyotes,4,Calgary Flames,3,20222023,Final,25,45,68,54,38,58,-6.908450704225352,-8.335483870967742
1180,2023-03-15,2022021073,Vancouver Canucks,5,Dallas Stars,2,20222023,Final,19,27,57,41,27,47,0.8627450980392157,4.878048780487805
1181,2023-03-15,2022021074,San Jose Sharks,5,Columbus Blue Jackets,6,20222023,Final,32,48,80,66,49,62,3.7338129496402876,4.222222222222222
1182,2023-03-15,2022021075,Los Angeles Kings,5,New York Islanders,2,20222023,Final,37,28,50,75,56,37,-3.7185185185185183,15.63716814159292
1183,2023-03-15,2022021076,Washington Capitals,5,Buffalo Sabres,4,20222023,Final,41,29,66,65,52,46,-11.627329192546584,-7.35042735042735
1184,2023-03-15,2022021077,Toronto Maple Leafs,1,Colorado Avalanche,2,20222023,Final,19,31,58,51,29,46,3.9285714285714284,6.68
1185,2023-03-16,2022021078,St. Louis Blues,5,Minnesota Wild,8,20222023,Final,36,35,54,54,46,44,5.313559322033898,1.4634146341463414
1186,2023-03-16,2022021079,Anaheim Ducks,3,New York Islanders,6,20222023,Final,23,33,51,50,30,41,1.8932038834951457,-1.125
1187,2023-03-16,2022021080,Ottawa Senators,4,Colorado Avalanche,5,20222023,Final,36,30,61,63,48,43,10.7682119205298,1.3858267716535433
1188,2023-03-16,2022021081,Florida Panthers,9,Montréal Canadiens,5,20222023,Final,42,30,56,60,56,40,-0.9534883720930233,3.1129032258064515
1189,2023-03-16,2022021082,New York Rangers,4,Pittsburgh Penguins,2,20222023,Final,35,32,62,62,46,46,-16.216216216216218,-13.014492753623188
1190,2023-03-16,2022021083,New Jersey Devils,3,Tampa Bay Lightning,4,20222023,Final,38,27,58,74,56,39,6.62987012987013,4.260504201680672
1191,2023-03-17,2022021084,Winnipeg Jets,0,Boston Bruins,3,20222023,Final,36,24,59,63,47,39,1.1111111111111112,-3.032258064516129
1192,2023-03-17,2022021085,Nashville Predators,1,Chicago Blackhawks,2,20222023,Final,36,21,52,66,51,36,9.06,7.811475409836065
1193,2023-03-17,2022021086,Edmonton Oilers,4,Dallas Stars,1,20222023,Final,30,26,46,59,45,35,2.8308823529411766,-3.3233082706766917
1194,2023-03-17,2022021087,Vegas Golden Knights,2,Calgary Flames,7,20222023,Final,19,30,63,42,26,44,4.619047619047619,-0.42857142857142855
1195,2023-03-17,2022021088,Arizona Coyotes,3,Vancouver Canucks,2,20222023,Final,27,31,70,54,42,55,-19.29230769230769,-21.892561983471076
1196,2023-03-17,2022021089,Los Angeles Kings,4,Columbus Blue Jackets,1,20222023,Final,36,30,59,59,45,41,-0.6810344827586207,9.694214876033058
1197,2023-03-17,2022021090,San Jose Sharks,1,Seattle Kraken,2,20222023,Final,32,32,72,56,41,54,11.299212598425196,-3.4031007751937983
1198,2023-03-17,2022021091,Philadelphia Flyers,5,Buffalo Sabres,2,20222023,Final,22,38,64,48,31,52,7.743589743589744,7.616666666666666
1199,2023-03-17,2022021092,Toronto Maple Leafs,5,Carolina Hurricanes,2,20222023,Final,24,34,66,53,31,57,5.7388059701492535,11.08130081300813
1200,2023-03-17,2022021093,Washington Capitals,2,St. Louis Blues,5,20222023,Final,34,22,52,53,46,29,-12.364963503649635,-3.4380952380952383
1201,2023-03-18,2022021094,Anaheim Ducks,7,Columbus Blue Jackets,4,20222023,Final,38,42,70,74,53,58,2.2406015037593985,-5.476190476190476
1202,2023-03-18,2022021095,Detroit Red Wings,1,Colorado Avalanche,5,20222023,Final,34,23,49,53,43,35,-18.421875,-14.305263157894737
1203,2023-03-18,2022021096,Minnesota Wild,2,Boston Bruins,5,20222023,Final,31,38,62,54,45,50,-6.649122807017544,3.0422535211267605
1204,2023-03-18,2022021097,Nashville Predators,2,Winnipeg Jets,3,20222023,Final,20,34,64,46,28,50,-13.58974358974359,-10.355263157894736
1205,2023-03-18,2022021098,Seattle Kraken,4,Edmonton Oilers,6,20222023,Final,37,23,45,60,52,34,7.777777777777778,-3.9478260869565216
1206,2023-03-18,2022021099,Philadelphia Flyers,4,Carolina Hurricanes,5,20222023,Final,33,34,55,62,41,50,-0.9090909090909091,19.853658536585368
1207,2023-03-18,2022021100,Florida Panthers,4,New Jersey Devils,2,20222023,Final,41,35,61,57,51,45,-8.503759398496241,13.370967741935484
1208,2023-03-18,2022021101,Tampa Bay Lightning,5,Montréal Canadiens,3,20222023,Final,41,21,50,63,56,30,6.571428571428571,11.066666666666666
1209,2023-03-18,2022021102,Ottawa Senators,4,Toronto Maple Leafs,5,20222023,Final,61,38,64,98,82,44,12.51595744680851,-2.7318840579710146
1210,2023-03-19,2022021103,New York Rangers,6,Pittsburgh Penguins,0,20222023,Final,24,33,59,48,31,47,-0.5853658536585366,4.056910569105691
1211,2023-03-19,2022021105,Los Angeles Kings,2,Vancouver Canucks,3,20222023,Final,41,19,51,69,58,32,-12.5625,-0.0847457627118644
1212,2023-03-19,2022021104,Calgary Flames,5,Dallas Stars,6,20222023,Final,38,26,51,64,51,37,4.567375886524823,3.9469026548672566
1213,2023-03-19,2022021106,Arizona Coyotes,4,Chicago Blackhawks,2,20222023,Final,21,34,57,47,30,49,-1.9396551724137931,-6.122950819672131
1214,2023-03-19,2022021107,San Jose Sharks,1,New York Islanders,4,20222023,Final,30,33,66,51,37,47,0.16535433070866143,-3.034782608695652
1215,2023-03-19,2022021108,Buffalo Sabres,0,Boston Bruins,7,20222023,Final,26,25,46,48,44,35,12.302752293577981,-6.156521739130435
1216,2023-03-19,2022021109,Minnesota Wild,5,Washington Capitals,3,20222023,Final,40,36,51,62,51,42,-2.2338709677419355,15.488888888888889
1217,2023-03-19,2022021110,Vegas Golden Knights,7,Columbus Blue Jackets,2,20222023,Final,41,37,58,64,46,44,4.3426573426573425,-4.371212121212121
1218,2023-03-19,2022021113,St. Louis Blues,3,Winnipeg Jets,0,20222023,Final,17,34,58,42,26,50,3.94392523364486,-7.7615384615384615
1219,2023-03-19,2022021111,New York Rangers,7,Nashville Predators,0,20222023,Final,34,22,40,62,43,28,-21.635514018691588,-2.910891089108911
1220,2023-03-19,2022021112,Tampa Bay Lightning,2,New Jersey Devils,5,20222023,Final,24,39,66,59,42,50,0.03875968992248062,9.869565217391305
1221,2023-03-20,2022021114,Anaheim Ducks,1,Vancouver Canucks,2,20222023,Final,18,40,64,39,28,53,9.080459770114942,2.094017094017094
1222,2023-03-20,2022021115,Pittsburgh Penguins,1,Ottawa Senators,2,20222023,Final,49,21,63,80,63,35,5.5,10.307142857142857
1223,2023-03-20,2022021116,Detroit Red Wings,2,Florida Panthers,5,20222023,Final,22,25,50,47,36,42,3.0588235294117645,11.707070707070708
1224,2023-03-21,2022021117,Colorado Avalanche,5,Chicago Blackhawks,0,20222023,Final,32,27,54,58,44,38,-8.016806722689076,-1.423728813559322
1225,2023-03-21,2022021118,Edmonton Oilers,5,San Jose Sharks,4,20222023,Final,52,32,51,80,69,36,-7.76536312849162,-4.013333333333334
1226,2023-03-21,2022021119,Los Angeles Kings,8,Calgary Flames,2,20222023,Final,39,18,44,58,43,32,-8.361538461538462,-13.5625
1227,2023-03-21,2022021120,New York Rangers,2,Carolina Hurricanes,3,20222023,Final,31,39,58,53,39,50,-14.85925925925926,13.008771929824562
1228,2023-03-21,2022021121,Washington Capitals,6,Columbus Blue Jackets,7,20222023,Final,37,39,64,72,55,46,-5.76978417266187,6.0344827586206895
1229,2023-03-21,2022021122,Philadelphia Flyers,6,Florida Panthers,3,20222023,Final,24,44,69,54,32,62,9.748091603053435,13.238805970149254
1230,2023-03-21,2022021123,New Jersey Devils,1,Minnesota Wild,2,20222023,Final,48,29,72,76,60,50,7.648854961832061,8.276923076923078
1231,2023-03-21,2022021124,Buffalo Sabres,3,Nashville Predators,7,20222023,Final,31,27,48,57,48,40,-3.982300884955752,-6.194915254237288
1232,2023-03-21,2022021125,Boston Bruins,2,Ottawa Senators,1,20222023,Final,35,41,73,60,46,53,6.302158273381295,9.154838709677419
1233,2023-03-21,2022021126,Montréal Canadiens,3,Tampa Bay Lightning,2,20222023,Final,20,33,49,53,33,41,-1.6475409836065573,-3.892857142857143
1234,2023-03-21,2022021127,New York Islanders,7,Toronto Maple Leafs,2,20222023,Final,29,27,51,54,35,42,11.956204379562044,-0.7192982456140351
1235,2023-03-22,2022021128,Winnipeg Jets,2,Arizona Coyotes,1,20222023,Final,25,30,51,54,42,37,-18.793893129770993,-31.272727272727273
1236,2023-03-22,2022021129,St. Louis Blues,2,Detroit Red Wings,3,20222023,Final,24,33,61,51,36,48,6.264957264957265,-6.3076923076923075
1237,2023-03-22,2022021130,Dallas Stars,4,Seattle Kraken,5,20222023,Final,29,27,62,53,43,45,-9.51388888888889,2.4491525423728815
1238,2023-03-22,2022021131,Anaheim Ducks,1,Calgary Flames,5,20222023,Final,20,43,66,41,34,57,-12.68421052631579,-16.5390625
1239,2023-03-22,2022021132,Vancouver Canucks,3,Vegas Golden Knights,4,20222023,Final,34,27,50,58,44,38,0.05755395683453238,1.7169811320754718
1240,2023-03-23,2022021133,Colorado Avalanche,2,Pittsburgh Penguins,5,20222023,Final,30,45,77,60,44,60,-16.969924812030076,-5.973684210526316
1241,2023-03-23,2022021134,Edmonton Oilers,4,Arizona Coyotes,3,20222023,Final,31,17,35,53,45,22,-0.5507246376811594,2.126126126126126
1242,2023-03-23,2022021136,Philadelphia Flyers,5,Minnesota Wild,4,20222023,Final,37,26,62,60,49,44,-6.333333333333333,-1.4
1243,2023-03-23,2022021135,Washington Capitals,6,Chicago Blackhawks,1,20222023,Final,28,28,56,56,42,43,2.2338709677419355,-2.8151260504201683
1244,2023-03-23,2022021137,Boston Bruins,4,Montréal Canadiens,2,20222023,Final,21,31,63,40,30,53,-9.126050420168067,6.832214765100671
1245,2023-03-23,2022021138,Carolina Hurricanes,1,New York Rangers,2,20222023,Final,30,16,43,52,45,25,-2.952755905511811,-15.232323232323232
1246,2023-03-23,2022021139,Ottawa Senators,7,Tampa Bay Lightning,2,20222023,Final,35,29,48,72,50,39,-0.9666666666666667,0.21428571428571427
1247,2023-03-23,2022021140,Florida Panthers,2,Toronto Maple Leafs,6,20222023,Final,35,27,55,64,46,43,-2.255639097744361,0.5909090909090909
1248,2023-03-23,2022021141,Detroit Red Wings,3,St. Louis Blues,4,20222023,Final,28,22,46,49,38,28,-5.2,-1.9454545454545455
1249,2023-03-24,2022021142,Nashville Predators,2,Seattle Kraken,1,20222023,Final,27,29,63,60,47,46,5.6,-3.25
1250,2023-03-24,2022021144,Calgary Flames,2,Vegas Golden Knights,3,20222023,Final,44,32,77,69,54,45,-7.914285714285715,1.7397260273972603
1251,2023-03-24,2022021143,Dallas Stars,3,Pittsburgh Penguins,2,20222023,Final,33,42,77,63,42,61,-3.4722222222222223,5.144736842105263
1252,2023-03-24,2022021145,Vancouver Canucks,7,San Jose Sharks,2,20222023,Final,21,19,50,37,31,32,12.13888888888889,6.53125
1253,2023-03-24,2022021146,Anaheim Ducks,2,Winnipeg Jets,3,20222023,Final,20,33,63,50,35,53,8.141509433962264,-2.0508474576271185
1254,2023-03-24,2022021147,Columbus Blue Jackets,5,New York Islanders,4,20222023,Final,27,38,74,60,43,59,7.695652173913044,-12.169014084507042
1255,2023-03-24,2022021148,Buffalo Sabres,5,New Jersey Devils,4,20222023,Final,26,31,51,55,37,47,5.207207207207207,-19.053097345132745
1256,2023-03-25,2022021149,Colorado Avalanche,3,Arizona Coyotes,1,20222023,Final,30,18,48,52,47,28,-5.239316239316239,-5.126126126126126
1257,2023-03-25,2022021150,Philadelphia Flyers,3,Detroit Red Wings,0,20222023,Final,22,29,46,54,34,38,-1.952,1.1764705882352942
1258,2023-03-25,2022021151,Boston Bruins,2,Tampa Bay Lightning,1,20222023,Final,34,27,62,50,41,44,9.631578947368421,4.604477611940299
1259,2023-03-25,2022021152,Nashville Predators,2,Seattle Kraken,7,20222023,Final,16,39,60,37,27,48,-14.572649572649572,-7.138211382113822
1260,2023-03-25,2022021154,Los Angeles Kings,4,Winnipeg Jets,1,20222023,Final,29,26,56,51,33,44,-5.136363636363637,3.4237288135593222
1261,2023-03-25,2022021153,Calgary Flames,5,San Jose Sharks,3,20222023,Final,30,31,53,67,51,38,5.794326241134752,9.958677685950413
1262,2023-03-25,2022021155,Minnesota Wild,3,Chicago Blackhawks,1,20222023,Final,25,23,52,46,39,39,-0.7964601769911505,0.2727272727272727
1263,2023-03-25,2022021156,Florida Panthers,3,New York Rangers,4,20222023,Final,34,42,69,55,44,46,-14.459854014598541,-9.297709923664122
1264,2023-03-25,2022021157,New York Islanders,0,Buffalo Sabres,2,20222023,Final,26,35,59,51,34,45,-13.402985074626866,-13.70754716981132
1265,2023-03-25,2022021161,Dallas Stars,1,Vancouver Canucks,3,20222023,Final,26,24,57,40,33,36,-17.235849056603772,-21.418803418803417
1266,2023-03-25,2022021158,Montréal Canadiens,8,Columbus Blue Jackets,2,20222023,Final,32,23,47,59,45,30,-1.3304347826086957,4.765217391304348
1267,2023-03-25,2022021159,New Jersey Devils,5,Ottawa Senators,3,20222023,Final,35,28,57,69,51,38,-0.4014084507042254,-12.567164179104477
1268,2023-03-25,2022021160,Carolina Hurricanes,5,Toronto Maple Leafs,3,20222023,Final,28,44,72,52,36,62,1.608,5.518796992481203
1269,2023-03-26,2022021162,Pittsburgh Penguins,4,Washington Capitals,3,20222023,Final,40,34,67,66,50,53,3.7371794871794872,-0.24375
1270,2023-03-26,2022021163,Edmonton Oilers,3,Vegas Golden Knights,4,20222023,Final,30,34,70,57,42,46,5.086666666666667,-5.9520547945205475
1271,2023-03-26,2022021164,Anaheim Ducks,3,St. Louis Blues,6,20222023,Final,25,36,62,49,43,48,4.485714285714286,-11.165217391304347
1272,2023-03-26,2022021165,Arizona Coyotes,3,Colorado Avalanche,4,20222023,Final,35,37,67,60,44,48,9.950704225352112,15.080645161290322
1273,2023-03-26,2022021166,Carolina Hurricanes,3,Boston Bruins,4,20222023,Final,39,40,63,73,63,46,-14.345323741007194,2.4806201550387597
1274,2023-03-26,2022021167,Nashville Predators,2,Toronto Maple Leafs,3,20222023,Final,25,34,57,47,32,46,2.108108108108108,-4.265625
1275,2023-03-26,2022021168,Chicago Blackhawks,2,Vancouver Canucks,4,20222023,Final,31,31,53,57,38,42,-6.746376811594203,0.17543859649122806
1276,2023-03-27,2022021169,Los Angeles Kings,7,St. Louis Blues,6,20222023,Final,31,22,35,72,53,30,-12.885496183206106,-8.009803921568627
1277,2023-03-27,2022021170,Ottawa Senators,5,Florida Panthers,2,20222023,Final,27,34,60,50,33,52,1.0866141732283465,-6.136363636363637
1278,2023-03-27,2022021171,Buffalo Sabres,3,Montréal Canadiens,4,20222023,Final,38,46,69,62,47,56,9.798387096774194,0.7352941176470589
1279,2023-03-27,2022021172,New York Islanders,5,New Jersey Devils,1,20222023,Final,36,31,62,69,50,47,-18.316901408450704,-24.8018018018018
1280,2023-03-28,2022021173,Minnesota Wild,5,Seattle Kraken,1,20222023,Final,20,36,56,47,31,49,-3.130434782608696,6.3628318584070795
1281,2023-03-28,2022021174,Anaheim Ducks,1,Colorado Avalanche,5,20222023,Final,30,44,67,60,41,57,4.991379310344827,-5.07563025210084
1282,2023-03-28,2022021175,Arizona Coyotes,4,Edmonton Oilers,5,20222023,Final,33,29,55,57,38,45,18.518796992481203,-5.871794871794871
1283,2023-03-28,2022021176,New York Rangers,6,Columbus Blue Jackets,2,20222023,Final,36,30,52,57,47,41,-3.283582089552239,5.435897435897436
1284,2023-03-28,2022021177,Philadelphia Flyers,3,Montréal Canadiens,2,20222023,Final,27,29,52,57,39,36,5.445454545454545,10.12396694214876
1285,2023-03-28,2022021178,Boston Bruins,1,Nashville Predators,2,20222023,Final,36,23,48,68,56,30,12.844594594594595,4.086206896551724
1286,2023-03-28,2022021179,Carolina Hurricanes,0,Tampa Bay Lightning,4,20222023,Final,31,21,37,64,46,30,-5.022222222222222,2.537037037037037
1287,2023-03-28,2022021180,Detroit Red Wings,7,Pittsburgh Penguins,4,20222023,Final,25,39,73,56,42,56,-8.723076923076922,0.2890625
1288,2023-03-29,2022021181,St. Louis Blues,6,Vancouver Canucks,5,20222023,Final,31,37,67,59,42,58,1.7593984962406015,0.4689655172413793
1289,2023-03-29,2022021182,Chicago Blackhawks,1,Dallas Stars,4,20222023,Final,18,33,53,36,24,45,3.126126126126126,1.411214953271028
1290,2023-03-29,2022021183,Calgary Flames,2,Los Angeles Kings,1,20222023,Final,32,33,61,63,50,42,5.549618320610687,21.356060606060606
1291,2023-03-29,2022021184,Vegas Golden Knights,4,Edmonton Oilers,7,20222023,Final,22,39,57,51,33,49,-7.6923076923076925,-9.343283582089553
1292,2023-03-29,2022021185,San Jose Sharks,3,Winnipeg Jets,0,20222023,Final,30,41,76,56,40,61,1.6916666666666667,-7.688405797101449
1293,2023-03-29,2022021186,Toronto Maple Leafs,2,Florida Panthers,3,20222023,Final,40,29,55,67,55,43,-4.823943661971831,-0.7851239669421488
1294,2023-03-29,2022021187,Washington Capitals,1,New York Islanders,2,20222023,Final,29,31,55,65,39,40,3.528985507246377,1.9112903225806452
1295,2023-03-30,2022021188,Colorado Avalanche,2,Minnesota Wild,4,20222023,Final,44,29,55,75,63,34,-15.493243243243244,-10.442477876106194
1296,2023-03-30,2022021189,Boston Bruins,2,Columbus Blue Jackets,1,20222023,Final,31,26,48,64,48,34,-2.392156862745098,1.7804878048780488
1297,2023-03-30,2022021190,Montréal Canadiens,2,Florida Panthers,5,20222023,Final,20,30,65,44,30,45,5.017543859649122,-0.42063492063492064
1298,2023-03-30,2022021191,New Jersey Devils,2,New York Rangers,1,20222023,Final,31,25,57,57,48,38,5.102362204724409,0.860655737704918
1299,2023-03-30,2022021192,Pittsburgh Penguins,2,Nashville Predators,0,20222023,Final,45,28,51,83,68,32,0.856353591160221,-4.775193798449612
1300,2023-03-30,2022021193,Ottawa Senators,5,Philadelphia Flyers,4,20222023,Final,46,11,34,78,69,21,14.420731707317072,-6.762711864406779
1301,2023-03-30,2022021194,Tampa Bay Lightning,5,Washington Capitals,1,20222023,Final,34,31,54,57,46,38,2.5616438356164384,3.0538461538461537
1302,2023-03-30,2022021195,Detroit Red Wings,3,Carolina Hurricanes,2,20222023,Final,22,33,65,54,28,59,0.6744186046511628,3.892857142857143
1303,2023-03-31,2022021196,Chicago Blackhawks,3,St. Louis Blues,5,20222023,Final,33,29,57,64,50,38,-1.6521739130434783,-4.348837209302325
1304,2023-03-31,2022021197,Edmonton Oilers,2,Los Angeles Kings,0,20222023,Final,37,43,60,62,47,50,-1.08,-7.695652173913044
1305,2023-03-31,2022021198,Seattle Kraken,4,Anaheim Ducks,1,20222023,Final,39,19,40,71,59,23,13.827868852459016,5.576470588235294
1306,2023-03-31,2022021199,San Jose Sharks,4,Vegas Golden Knights,3,20222023,Final,25,26,52,58,43,39,2.9473684210526314,-14.27927927927928
1307,2023-03-31,2022021200,Buffalo Sabres,3,New York Rangers,2,20222023,Final,34,33,65,59,47,50,0.358974358974359,2.5681818181818183
1308,2023-04-01,2022021201,Winnipeg Jets,6,Detroit Red Wings,2,20222023,Final,29,25,61,56,42,39,-7.626168224299065,4.495798319327731
1309,2023-04-01,2022021202,Vancouver Canucks,4,Calgary Flames,5,20222023,Final,20,41,74,53,28,62,22.25531914893617,12.964028776978417
1310,2023-04-01,2022021203,Arizona Coyotes,2,Dallas Stars,5,20222023,Final,18,31,63,40,29,49,4.553398058252427,-4.544715447154472
1311,2023-04-01,2022021204,Nashville Predators,6,St. Louis Blues,1,20222023,Final,35,22,47,70,53,34,12.265734265734265,18.054347826086957
1312,2023-04-01,2022021205,Pittsburgh Penguins,3,Boston Bruins,4,20222023,Final,24,35,63,58,40,48,-18.206451612903226,-11.609022556390977
1313,2023-04-01,2022021206,Philadelphia Flyers,3,Buffalo Sabres,6,20222023,Final,42,29,52,66,59,39,-11.797202797202797,-11.676190476190476
1314,2023-04-01,2022021207,Montréal Canadiens,0,Carolina Hurricanes,3,20222023,Final,14,50,70,38,19,64,-9.090909090909092,-4.840909090909091
1315,2023-04-01,2022021208,Columbus Blue Jackets,0,Florida Panthers,7,20222023,Final,21,49,80,51,33,69,-18.095652173913045,-16.26277372262774
1316,2023-04-01,2022021209,Tampa Bay Lightning,5,New York Islanders,0,20222023,Final,32,38,58,56,43,48,3.993333333333333,-6.940298507462686
1317,2023-04-01,2022021210,Ottawa Senators,0,Toronto Maple Leafs,3,20222023,Final,31,20,49,62,50,27,12.588652482269504,33.693693693693696
1318,2023-04-02,2022021211,Chicago Blackhawks,3,New Jersey Devils,6,20222023,Final,17,40,56,47,24,49,1.8771929824561404,8.393162393162394
1319,2023-04-02,2022021212,Colorado Avalanche,5,Dallas Stars,2,20222023,Final,32,28,51,51,39,38,-7.062015503875969,1.3983739837398375
1320,2023-04-02,2022021214,Seattle Kraken,1,Los Angeles Kings,3,20222023,Final,26,19,50,47,38,35,10.0625,4.415929203539823
1321,2023-04-02,2022021215,Vegas Golden Knights,4,Minnesota Wild,1,20222023,Final,43,30,60,76,55,46,-3.9539473684210527,2.1954887218045114
1322,2023-04-02,2022021216,Arizona Coyotes,2,San Jose Sharks,7,20222023,Final,31,31,57,50,44,38,14.955555555555556,6.636363636363637
